1,cubewall_unscheduled_0519.eso,cubewall_scheduled_0519.eso,
,,,
Date/Time,[1] Surface Outside Face Incident Solar Radiation Rate per Area  (W/m2),[1] Surface Outside Face Incident Solar Radiation Rate per Area  (W/m2),
,SHADER_0,SHADER_0,
Year 1 Jul 29 6:00 PM,33.85479956,33.85479956,0
Year 1 Jul 29 7:00 PM,16.11143727,16.11143727,0
Year 1 Jul 29 8:00 PM,0,0,0
Year 1 Jul 29 9:00 PM,0,0,0
Year 1 Jul 29 10:00 PM,0,0,0
Year 1 Jul 29 11:00 PM,0,0,0
Year 1 Jul 30 12:00 AM,0,0,0
Year 1 Jul 30 1:00 AM,0,0,0
Year 1 Jul 30 2:00 AM,0,0,0
Year 1 Jul 30 3:00 AM,0,0,0
Year 1 Jul 30 4:00 AM,0,0,0
Year 1 Jul 30 5:00 AM,1.912811857,1.912811857,0
Year 1 Jul 30 6:00 AM,17.57553674,17.57553674,0
Year 1 Jul 30 7:00 AM,48.57571515,48.57571515,0
Year 1 Jul 30 8:00 AM,81.77873141,81.77873141,0
Year 1 Jul 30 9:00 AM,105.9283085,105.9283085,0
Year 1 Jul 30 10:00 AM,105.4560534,105.4560534,0
Year 1 Jul 30 11:00 AM,97.03685095,97.03685095,0
Year 1 Jul 30 12:00 PM,90.54353807,90.54353807,0
Year 1 Jul 30 1:00 PM,93.86147933,93.86147933,0
Year 1 Jul 30 2:00 PM,123.6080806,123.6080806,0
Year 1 Jul 30 3:00 PM,89.49863392,89.49863392,0
Year 1 Jul 30 4:00 PM,89.39796635,89.39796635,0
Year 1 Jul 30 5:00 PM,62.57036103,62.57036103,0
Year 1 Jul 30 6:00 PM,39.4122282,39.4122282,0
Year 1 Jul 30 7:00 PM,16.39016892,16.39016892,0
Year 1 Jul 30 8:00 PM,0,0,0
Year 1 Jul 30 9:00 PM,0,0,0
Year 1 Jul 30 10:00 PM,0,0,0
Year 1 Jul 30 11:00 PM,0,0,0
Year 1 Jul 31 12:00 AM,0,0,0
Year 1 Jul 31 1:00 AM,0,0,0
Year 1 Jul 31 2:00 AM,0,0,0
Year 1 Jul 31 3:00 AM,0,0,0
Year 1 Jul 31 4:00 AM,0,0,0
Year 1 Jul 31 5:00 AM,1.792301968,1.792301968,0
Year 1 Jul 31 6:00 AM,18.08308068,18.08308068,0
Year 1 Jul 31 7:00 AM,51.16319342,51.16319342,0
Year 1 Jul 31 8:00 AM,72.67668754,72.67668754,0
Year 1 Jul 31 9:00 AM,85.87153994,85.87153994,0
Year 1 Jul 31 10:00 AM,90.75789277,90.75789277,0
Year 1 Jul 31 11:00 AM,87.85882277,87.85882277,0
Year 1 Jul 31 12:00 PM,85.99864681,85.99864681,0
Year 1 Jul 31 1:00 PM,101.1466149,101.1466149,0
Year 1 Jul 31 2:00 PM,129.4793358,129.4793358,0
Year 1 Jul 31 3:00 PM,134.6293138,134.6293138,0
Year 1 Jul 31 4:00 PM,108.1998871,108.1998871,0
Year 1 Jul 31 5:00 PM,78.58897817,78.58897817,0
Year 1 Jul 31 6:00 PM,42.8087103,42.8087103,0
Year 1 Jul 31 7:00 PM,12.0202684,12.0202684,0
Year 1 Jul 31 8:00 PM,0,0,0
Year 1 Jul 31 9:00 PM,0,0,0
Year 1 Jul 31 10:00 PM,0,0,0
Year 1 Jul 31 11:00 PM,0,0,0
Year 1 Aug 01 12:00 AM,0,0,0
Year 1 Aug 01 1:00 AM,0,0,0
Year 1 Aug 01 2:00 AM,0,0,0
Year 1 Aug 01 3:00 AM,0,0,0
Year 1 Aug 01 4:00 AM,0,0,0
Year 1 Aug 01 5:00 AM,1.673293567,1.673293567,0
Year 1 Aug 01 6:00 AM,17.89380645,17.89380645,0
Year 1 Aug 01 7:00 AM,51.84897625,51.84897625,0
Year 1 Aug 01 8:00 AM,75.63433309,75.63433309,0
Year 1 Aug 01 9:00 AM,71.15831238,71.15831238,0
Year 1 Aug 01 10:00 AM,59.01057079,59.01057079,0
Year 1 Aug 01 11:00 AM,51.06699336,51.06699336,0
Year 1 Aug 01 12:00 PM,48.65600282,48.65600282,0
Year 1 Aug 01 1:00 PM,53.50694557,53.50694557,0
Year 1 Aug 01 2:00 PM,69.28115926,69.28115926,0
Year 1 Aug 01 3:00 PM,56.85770787,56.85770787,0
Year 1 Aug 01 4:00 PM,52.03649006,52.03649006,0
Year 1 Aug 01 5:00 PM,42.14114172,42.14114172,0
Year 1 Aug 01 6:00 PM,31.56966357,31.56966357,0
Year 1 Aug 01 7:00 PM,15.42815163,15.42815163,0
Year 1 Aug 01 8:00 PM,0,0,0
Year 1 Aug 01 9:00 PM,0,0,0
Year 1 Aug 01 10:00 PM,0,0,0
Year 1 Aug 01 11:00 PM,0,0,0
Year 1 Aug 02 12:00 AM,0,0,0
Year 1 Aug 02 1:00 AM,0,0,0
Year 1 Aug 02 2:00 AM,0,0,0
Year 1 Aug 02 3:00 AM,0,0,0
Year 1 Aug 02 4:00 AM,0,0,0
Year 1 Aug 02 5:00 AM,1.590178045,1.590178045,0
Year 1 Aug 02 6:00 AM,19.62646034,19.62646034,0
Year 1 Aug 02 7:00 AM,37.36178958,37.36178958,0
Year 1 Aug 02 8:00 AM,47.25322337,47.25322337,0
Year 1 Aug 02 9:00 AM,55.89212809,55.89212809,0
Year 1 Aug 02 10:00 AM,60.30421736,60.30421736,0
Year 1 Aug 02 11:00 AM,57.64010376,57.64010376,0
Year 1 Aug 02 12:00 PM,54.341042,54.341042,0
Year 1 Aug 02 1:00 PM,52.01536072,52.01536072,0
Year 1 Aug 02 2:00 PM,54.5593295,54.5593295,0
Year 1 Aug 02 3:00 PM,56.97756254,56.97756254,0
Year 1 Aug 02 4:00 PM,53.55210988,53.55210988,0
Year 1 Aug 02 5:00 PM,45.26466103,45.26466103,0
Year 1 Aug 02 6:00 PM,33.51009125,33.51009125,0
Year 1 Aug 02 7:00 PM,15.54659958,15.54659958,0
Year 1 Aug 02 8:00 PM,0,0,0
Year 1 Aug 02 9:00 PM,0,0,0
Year 1 Aug 02 10:00 PM,0,0,0
Year 1 Aug 02 11:00 PM,0,0,0
Year 1 Aug 03 12:00 AM,0,0,0
Year 1 Aug 03 1:00 AM,0,0,0
Year 1 Aug 03 2:00 AM,0,0,0
Year 1 Aug 03 3:00 AM,0,0,0
Year 1 Aug 03 4:00 AM,0,0,0
Year 1 Aug 03 5:00 AM,1.624809554,1.624809554,0
Year 1 Aug 03 6:00 AM,22.36324515,22.36324515,0
Year 1 Aug 03 7:00 AM,45.83835635,45.83835635,0
Year 1 Aug 03 8:00 AM,62.0697848,62.0697848,0
Year 1 Aug 03 9:00 AM,80.42953456,80.42953456,0
Year 1 Aug 03 10:00 AM,84.85480093,84.85480093,0
Year 1 Aug 03 11:00 AM,97.12073712,97.12073712,0
Year 1 Aug 03 12:00 PM,98.21427761,98.21427761,0
Year 1 Aug 03 1:00 PM,98.018977,98.018977,0
Year 1 Aug 03 2:00 PM,93.31396698,93.31396698,0
Year 1 Aug 03 3:00 PM,91.37505885,91.37505885,0
Year 1 Aug 03 4:00 PM,83.4724467,83.4724467,0
Year 1 Aug 03 5:00 PM,70.39701874,70.39701874,0
Year 1 Aug 03 6:00 PM,42.93064756,42.93064756,0
Year 1 Aug 03 7:00 PM,15.65643809,15.65643809,0
Year 1 Aug 03 8:00 PM,0,0,0
Year 1 Aug 03 9:00 PM,0,0,0
Year 1 Aug 03 10:00 PM,0,0,0
Year 1 Aug 03 11:00 PM,0,0,0
Year 1 Aug 04 12:00 AM,0,0,0
Year 1 Aug 04 1:00 AM,0,0,0
Year 1 Aug 04 2:00 AM,0,0,0
Year 1 Aug 04 3:00 AM,0,0,0
Year 1 Aug 04 4:00 AM,0,0,0
Year 1 Aug 04 5:00 AM,1.00390308,1.00390308,0
Year 1 Aug 04 6:00 AM,15.93834902,15.93834902,0
Year 1 Aug 04 7:00 AM,36.87559678,36.87559678,0
Year 1 Aug 04 8:00 AM,46.48263989,46.48263989,0
Year 1 Aug 04 9:00 AM,88.28868611,88.28868611,0
Year 1 Aug 04 10:00 AM,117.4099704,117.4099704,0
Year 1 Aug 04 11:00 AM,137.9125778,137.9125778,0
Year 1 Aug 04 12:00 PM,137.9185044,137.9185044,0
Year 1 Aug 04 1:00 PM,93.22025495,93.22025495,0
Year 1 Aug 04 2:00 PM,81.87644304,81.87644304,0
Year 1 Aug 04 3:00 PM,81.81173611,81.81173611,0
Year 1 Aug 04 4:00 PM,76.37734093,76.37734093,0
Year 1 Aug 04 5:00 PM,62.69722043,62.69722043,0
Year 1 Aug 04 6:00 PM,40.31400006,40.31400006,0
Year 1 Aug 04 7:00 PM,14.34290599,14.34290599,0
Year 1 Aug 04 8:00 PM,0,0,0
Year 1 Aug 04 9:00 PM,0,0,0
Year 1 Aug 04 10:00 PM,0,0,0
Year 1 Aug 04 11:00 PM,0,0,0
Year 1 Aug 05 12:00 AM,0,0,0
Year 1 Aug 05 1:00 AM,0,0,0
Year 1 Aug 05 2:00 AM,0,0,0
Year 1 Aug 05 3:00 AM,0,0,0
Year 1 Aug 05 4:00 AM,0,0,0
Year 1 Aug 05 5:00 AM,1.024343731,1.024343731,0
Year 1 Aug 05 6:00 AM,16.83660336,16.83660336,0
Year 1 Aug 05 7:00 AM,43.55201888,43.55201888,0
Year 1 Aug 05 8:00 AM,63.84039032,63.84039032,0
Year 1 Aug 05 9:00 AM,75.1839673,75.1839673,0
Year 1 Aug 05 10:00 AM,56.10441833,56.10441833,0
Year 1 Aug 05 11:00 AM,82.80146396,82.80146396,0
Year 1 Aug 05 12:00 PM,52.24690565,52.24690565,0
Year 1 Aug 05 1:00 PM,97.73730117,97.73730117,0
Year 1 Aug 05 2:00 PM,99.45724295,99.45724295,0
Year 1 Aug 05 3:00 PM,78.04872926,78.04872926,0
Year 1 Aug 05 4:00 PM,64.57506382,64.57506382,0
Year 1 Aug 05 5:00 PM,38.32004343,38.32004343,0
Year 1 Aug 05 6:00 PM,26.590296,26.590296,0
Year 1 Aug 05 7:00 PM,13.48687417,13.48687417,0
Year 1 Aug 05 8:00 PM,0,0,0
Year 1 Aug 05 9:00 PM,0,0,0
Year 1 Aug 05 10:00 PM,0,0,0
Year 1 Aug 05 11:00 PM,0,0,0
Year 1 Aug 06 12:00 AM,0,0,0
Year 1 Aug 06 1:00 AM,0,0,0
Year 1 Aug 06 2:00 AM,0,0,0
Year 1 Aug 06 3:00 AM,0,0,0
Year 1 Aug 06 4:00 AM,0,0,0
Year 1 Aug 06 5:00 AM,1.342598799,1.342598799,0
Year 1 Aug 06 6:00 AM,18.05728329,18.05728329,0
Year 1 Aug 06 7:00 AM,31.55124797,31.55124797,0
Year 1 Aug 06 8:00 AM,47.87341608,47.87341608,0
Year 1 Aug 06 9:00 AM,80.92065335,80.92065335,0
Year 1 Aug 06 10:00 AM,103.0191485,103.0191485,0
Year 1 Aug 06 11:00 AM,86.34392851,86.34392851,0
Year 1 Aug 06 12:00 PM,103.1678789,103.1678789,0
Year 1 Aug 06 1:00 PM,133.9053533,133.9053533,0
Year 1 Aug 06 2:00 PM,116.6195334,116.6195334,0
Year 1 Aug 06 3:00 PM,94.26124226,94.26124226,0
Year 1 Aug 06 4:00 PM,93.15406791,93.15406791,0
Year 1 Aug 06 5:00 PM,60.85794446,60.85794446,0
Year 1 Aug 06 6:00 PM,42.01086031,42.01086031,0
Year 1 Aug 06 7:00 PM,14.71101804,14.71101804,0
Year 1 Aug 06 8:00 PM,0,0,0
Year 1 Aug 06 9:00 PM,0,0,0
Year 1 Aug 06 10:00 PM,0,0,0
Year 1 Aug 06 11:00 PM,0,0,0
Year 1 Aug 07 12:00 AM,0,0,0
Year 1 Aug 07 1:00 AM,0,0,0
Year 1 Aug 07 2:00 AM,0,0,0
Year 1 Aug 07 3:00 AM,0,0,0
Year 1 Aug 07 4:00 AM,0,0,0
Year 1 Aug 07 5:00 AM,1.2640745,1.2640745,0
Year 1 Aug 07 6:00 AM,18.41962157,18.41962157,0
Year 1 Aug 07 7:00 AM,35.51613931,35.51613931,0
Year 1 Aug 07 8:00 AM,48.99159997,48.99159997,0
Year 1 Aug 07 9:00 AM,53.91985058,53.91985058,0
Year 1 Aug 07 10:00 AM,63.02643021,63.02643021,0
Year 1 Aug 07 11:00 AM,77.1134515,77.1134515,0
Year 1 Aug 07 12:00 PM,109.8360517,109.8360517,0
Year 1 Aug 07 1:00 PM,91.41549505,91.41549505,0
Year 1 Aug 07 2:00 PM,76.75756802,76.75756802,0
Year 1 Aug 07 3:00 PM,63.97889614,63.97889614,0
Year 1 Aug 07 4:00 PM,63.22324451,63.22324451,0
Year 1 Aug 07 5:00 PM,63.16150983,63.16150983,0
Year 1 Aug 07 6:00 PM,33.72740266,33.72740266,0
Year 1 Aug 07 7:00 PM,11.81941061,11.81941061,0
Year 1 Aug 07 8:00 PM,0,0,0
Year 1 Aug 07 9:00 PM,0,0,0
Year 1 Aug 07 10:00 PM,0,0,0
Year 1 Aug 07 11:00 PM,0,0,0
Year 1 Aug 08 12:00 AM,0,0,0
Year 1 Aug 08 1:00 AM,0,0,0
Year 1 Aug 08 2:00 AM,0,0,0
Year 1 Aug 08 3:00 AM,0,0,0
Year 1 Aug 08 4:00 AM,0,0,0
Year 1 Aug 08 5:00 AM,1.349987663,1.349987663,0
Year 1 Aug 08 6:00 AM,17.97771752,17.97771752,0
Year 1 Aug 08 7:00 AM,36.58208627,36.58208627,0
Year 1 Aug 08 8:00 AM,47.11037809,47.11037809,0
Year 1 Aug 08 9:00 AM,56.70719943,56.70719943,0
Year 1 Aug 08 10:00 AM,80.03817637,80.03817637,0
Year 1 Aug 08 11:00 AM,111.8515202,111.8515202,0
Year 1 Aug 08 12:00 PM,92.40447157,92.40447157,0
Year 1 Aug 08 1:00 PM,83.88511896,83.88511896,0
Year 1 Aug 08 2:00 PM,106.5793499,106.5793499,0
Year 1 Aug 08 3:00 PM,119.6891363,119.6891363,0
Year 1 Aug 08 4:00 PM,92.02116473,92.02116473,0
Year 1 Aug 08 5:00 PM,73.24373055,73.24373055,0
Year 1 Aug 08 6:00 PM,43.76418238,43.76418238,0
Year 1 Aug 08 7:00 PM,7.477975594,7.477975594,0
Year 1 Aug 08 8:00 PM,0,0,0
Year 1 Aug 08 9:00 PM,0,0,0
Year 1 Aug 08 10:00 PM,0,0,0
Year 1 Aug 08 11:00 PM,0,0,0
Year 1 Aug 09 12:00 AM,0,0,0
Year 1 Aug 09 1:00 AM,0,0,0
Year 1 Aug 09 2:00 AM,0,0,0
Year 1 Aug 09 3:00 AM,0,0,0
Year 1 Aug 09 4:00 AM,0,0,0
Year 1 Aug 09 5:00 AM,1.355177602,1.355177602,0
Year 1 Aug 09 6:00 AM,18.23926455,18.23926455,0
Year 1 Aug 09 7:00 AM,37.27412353,37.27412353,0
Year 1 Aug 09 8:00 AM,60.32763147,60.32763147,0
Year 1 Aug 09 9:00 AM,60.13630077,60.13630077,0
Year 1 Aug 09 10:00 AM,63.07086165,63.07086165,0
Year 1 Aug 09 11:00 AM,62.51892844,62.51892844,0
Year 1 Aug 09 12:00 PM,72.15124341,72.15124341,0
Year 1 Aug 09 1:00 PM,104.8080277,104.8080277,0
Year 1 Aug 09 2:00 PM,125.3365095,125.3365095,0
Year 1 Aug 09 3:00 PM,125.263594,125.263594,0
Year 1 Aug 09 4:00 PM,78.43314729,78.43314729,0
Year 1 Aug 09 5:00 PM,63.37035518,63.37035518,0
Year 1 Aug 09 6:00 PM,34.90216996,34.90216996,0
Year 1 Aug 09 7:00 PM,8.553247628,8.553247628,0
Year 1 Aug 09 8:00 PM,0,0,0
Year 1 Aug 09 9:00 PM,0,0,0
Year 1 Aug 09 10:00 PM,0,0,0
Year 1 Aug 09 11:00 PM,0,0,0
Year 1 Aug 10 12:00 AM,0,0,0
Year 1 Aug 10 1:00 AM,0,0,0
Year 1 Aug 10 2:00 AM,0,0,0
Year 1 Aug 10 3:00 AM,0,0,0
Year 1 Aug 10 4:00 AM,0,0,0
Year 1 Aug 10 5:00 AM,1.132336274,1.132336274,0
Year 1 Aug 10 6:00 AM,18.98338178,18.98338178,0
Year 1 Aug 10 7:00 AM,44.4341588,44.4341588,0
Year 1 Aug 10 8:00 AM,64.51362504,64.51362504,0
Year 1 Aug 10 9:00 AM,77.59984499,77.59984499,0
Year 1 Aug 10 10:00 AM,92.68708605,92.68708605,0
Year 1 Aug 10 11:00 AM,92.34449672,92.34449672,0
Year 1 Aug 10 12:00 PM,94.44638137,94.44638137,0
Year 1 Aug 10 1:00 PM,101.627094,101.627094,0
Year 1 Aug 10 2:00 PM,110.1214297,110.1214297,0
Year 1 Aug 10 3:00 PM,109.0482997,109.0482997,0
Year 1 Aug 10 4:00 PM,60.29114063,60.29114063,0
Year 1 Aug 10 5:00 PM,36.80493665,36.80493665,0
Year 1 Aug 10 6:00 PM,16.54807801,16.54807801,0
Year 1 Aug 10 7:00 PM,8.827272858,8.827272858,0
Year 1 Aug 10 8:00 PM,0,0,0
Year 1 Aug 10 9:00 PM,0,0,0
Year 1 Aug 10 10:00 PM,0,0,0
Year 1 Aug 10 11:00 PM,0,0,0
Year 1 Aug 11 12:00 AM,0,0,0
Year 1 Aug 11 1:00 AM,0,0,0
Year 1 Aug 11 2:00 AM,0,0,0
Year 1 Aug 11 3:00 AM,0,0,0
Year 1 Aug 11 4:00 AM,0,0,0
Year 1 Aug 11 5:00 AM,1.072337876,1.072337876,0
Year 1 Aug 11 6:00 AM,15.94545717,15.94545717,0
Year 1 Aug 11 7:00 AM,28.89840653,28.89840653,0
Year 1 Aug 11 8:00 AM,42.07250675,42.07250675,0
Year 1 Aug 11 9:00 AM,56.81705823,56.81705823,0
Year 1 Aug 11 10:00 AM,62.9741075,62.9741075,0
Year 1 Aug 11 11:00 AM,77.73208284,77.73208284,0
Year 1 Aug 11 12:00 PM,99.19663961,99.19663961,0
Year 1 Aug 11 1:00 PM,66.29581069,66.29581069,0
Year 1 Aug 11 2:00 PM,88.42286264,88.42286264,0
Year 1 Aug 11 3:00 PM,88.65322764,88.65322764,0
Year 1 Aug 11 4:00 PM,64.95911312,64.95911312,0
Year 1 Aug 11 5:00 PM,40.11550171,40.11550171,0
Year 1 Aug 11 6:00 PM,29.56735753,29.56735753,0
Year 1 Aug 11 7:00 PM,10.53887709,10.53887709,0
Year 1 Aug 11 8:00 PM,0,0,0
Year 1 Aug 11 9:00 PM,0,0,0
Year 1 Aug 11 10:00 PM,0,0,0
Year 1 Aug 11 11:00 PM,0,0,0
Year 1 Aug 12 12:00 AM,0,0,0
Year 1 Aug 12 1:00 AM,0,0,0
Year 1 Aug 12 2:00 AM,0,0,0
Year 1 Aug 12 3:00 AM,0,0,0
Year 1 Aug 12 4:00 AM,0,0,0
Year 1 Aug 12 5:00 AM,0,0,0
Year 1 Aug 12 6:00 AM,16.5214679,16.5214679,0
Year 1 Aug 12 7:00 AM,46.98408438,46.98408438,0
Year 1 Aug 12 8:00 AM,70.12928546,70.12928546,0
Year 1 Aug 12 9:00 AM,85.13461781,85.13461781,0
Year 1 Aug 12 10:00 AM,92.74900808,92.74900808,0
Year 1 Aug 12 11:00 AM,100.1648932,100.1648932,0
Year 1 Aug 12 12:00 PM,104.8268923,104.8268923,0
Year 1 Aug 12 1:00 PM,117.5617169,117.5617169,0
Year 1 Aug 12 2:00 PM,135.6916872,135.6916872,0
Year 1 Aug 12 3:00 PM,103.6102816,103.6102816,0
Year 1 Aug 12 4:00 PM,95.0942456,95.0942456,0
Year 1 Aug 12 5:00 PM,70.76551647,70.76551647,0
Year 1 Aug 12 6:00 PM,32.06109769,32.06109769,0
Year 1 Aug 12 7:00 PM,10.22667658,10.22667658,0
Year 1 Aug 12 8:00 PM,0,0,0
Year 1 Aug 12 9:00 PM,0,0,0
Year 1 Aug 12 10:00 PM,0,0,0
Year 1 Aug 12 11:00 PM,0,0,0
Year 1 Aug 13 12:00 AM,0,0,0
Year 1 Aug 13 1:00 AM,0,0,0
Year 1 Aug 13 2:00 AM,0,0,0
Year 1 Aug 13 3:00 AM,0,0,0
Year 1 Aug 13 4:00 AM,0,0,0
Year 1 Aug 13 5:00 AM,0,0,0
Year 1 Aug 13 6:00 AM,16.91162288,16.91162288,0
Year 1 Aug 13 7:00 AM,37.56410319,37.56410319,0
Year 1 Aug 13 8:00 AM,54.91704682,54.91704682,0
Year 1 Aug 13 9:00 AM,61.73957355,61.73957355,0
Year 1 Aug 13 10:00 AM,63.38187275,63.38187275,0
Year 1 Aug 13 11:00 AM,63.94047858,63.94047858,0
Year 1 Aug 13 12:00 PM,66.09801375,66.09801375,0
Year 1 Aug 13 1:00 PM,88.193117,88.193117,0
Year 1 Aug 13 2:00 PM,92.31317485,92.31317485,0
Year 1 Aug 13 3:00 PM,90.66417167,90.66417167,0
Year 1 Aug 13 4:00 PM,83.8402647,83.8402647,0
Year 1 Aug 13 5:00 PM,70.70560027,70.70560027,0
Year 1 Aug 13 6:00 PM,24.41900402,24.41900402,0
Year 1 Aug 13 7:00 PM,5.941898608,5.941898608,0
Year 1 Aug 13 8:00 PM,0,0,0
Year 1 Aug 13 9:00 PM,0,0,0
Year 1 Aug 13 10:00 PM,0,0,0
Year 1 Aug 13 11:00 PM,0,0,0
Year 1 Aug 14 12:00 AM,0,0,0
Year 1 Aug 14 1:00 AM,0,0,0
Year 1 Aug 14 2:00 AM,0,0,0
Year 1 Aug 14 3:00 AM,0,0,0
Year 1 Aug 14 4:00 AM,0,0,0
Year 1 Aug 14 5:00 AM,0,0,0
Year 1 Aug 14 6:00 AM,13.30582317,13.30582317,0
Year 1 Aug 14 7:00 AM,37.50025753,37.50025753,0
Year 1 Aug 14 8:00 AM,69.8319034,69.8319034,0
Year 1 Aug 14 9:00 AM,91.01016127,91.01016127,0
Year 1 Aug 14 10:00 AM,101.8183016,101.8183016,0
Year 1 Aug 14 11:00 AM,127.6496587,127.6496587,0
Year 1 Aug 14 12:00 PM,94.83402494,94.83402494,0
Year 1 Aug 14 1:00 PM,124.7806138,124.7806138,0
Year 1 Aug 14 2:00 PM,118.3757492,118.3757492,0
Year 1 Aug 14 3:00 PM,74.2063891,74.2063891,0
Year 1 Aug 14 4:00 PM,85.73785216,85.73785216,0
Year 1 Aug 14 5:00 PM,56.44883391,56.44883391,0
Year 1 Aug 14 6:00 PM,19.39982075,19.39982075,0
Year 1 Aug 14 7:00 PM,5.064075025,5.064075025,0
Year 1 Aug 14 8:00 PM,0,0,0
Year 1 Aug 14 9:00 PM,0,0,0
Year 1 Aug 14 10:00 PM,0,0,0
Year 1 Aug 14 11:00 PM,0,0,0
Year 1 Aug 15 12:00 AM,0,0,0
Year 1 Aug 15 1:00 AM,0,0,0
Year 1 Aug 15 2:00 AM,0,0,0
Year 1 Aug 15 3:00 AM,0,0,0
Year 1 Aug 15 4:00 AM,0,0,0
Year 1 Aug 15 5:00 AM,0,0,0
Year 1 Aug 15 6:00 AM,11.35723072,11.35723072,0
Year 1 Aug 15 7:00 AM,31.36710569,31.36710569,0
Year 1 Aug 15 8:00 AM,71.38253841,71.38253841,0
Year 1 Aug 15 9:00 AM,98.42430938,98.42430938,0
Year 1 Aug 15 10:00 AM,105.7436298,105.7436298,0
Year 1 Aug 15 11:00 AM,114.8442452,114.8442452,0
Year 1 Aug 15 12:00 PM,116.7692069,116.7692069,0
Year 1 Aug 15 1:00 PM,104.3043693,104.3043693,0
Year 1 Aug 15 2:00 PM,105.0645525,105.0645525,0
Year 1 Aug 15 3:00 PM,114.6716512,114.6716512,0
Year 1 Aug 15 4:00 PM,82.60573886,82.60573886,0
Year 1 Aug 15 5:00 PM,72.91605983,72.91605983,0
Year 1 Aug 15 6:00 PM,34.53954298,34.53954298,0
Year 1 Aug 15 7:00 PM,4.731779355,4.731779355,0
Year 1 Aug 15 8:00 PM,0,0,0
Year 1 Aug 15 9:00 PM,0,0,0
Year 1 Aug 15 10:00 PM,0,0,0
Year 1 Aug 15 11:00 PM,0,0,0
Year 1 Aug 16 12:00 AM,0,0,0
Year 1 Aug 16 1:00 AM,0,0,0
Year 1 Aug 16 2:00 AM,0,0,0
Year 1 Aug 16 3:00 AM,0,0,0
Year 1 Aug 16 4:00 AM,0,0,0
Year 1 Aug 16 5:00 AM,0,0,0
Year 1 Aug 16 6:00 AM,14.21308855,14.21308855,0
Year 1 Aug 16 7:00 AM,36.53404608,36.53404608,0
Year 1 Aug 16 8:00 AM,76.19152825,76.19152825,0
Year 1 Aug 16 9:00 AM,88.21272774,88.21272774,0
Year 1 Aug 16 10:00 AM,95.84004718,95.84004718,0
Year 1 Aug 16 11:00 AM,88.83045368,88.83045368,0
Year 1 Aug 16 12:00 PM,96.79889293,96.79889293,0
Year 1 Aug 16 1:00 PM,93.87746985,93.87746985,0
Year 1 Aug 16 2:00 PM,81.14394826,81.14394826,0
Year 1 Aug 16 3:00 PM,63.9869044,63.9869044,0
Year 1 Aug 16 4:00 PM,53.77110512,53.77110512,0
Year 1 Aug 16 5:00 PM,45.86002021,45.86002021,0
Year 1 Aug 16 6:00 PM,29.1628067,29.1628067,0
Year 1 Aug 16 7:00 PM,8.561270453,8.561270453,0
Year 1 Aug 16 8:00 PM,0,0,0
Year 1 Aug 16 9:00 PM,0,0,0
Year 1 Aug 16 10:00 PM,0,0,0
Year 1 Aug 16 11:00 PM,0,0,0
Year 1 Aug 17 12:00 AM,0,0,0
Year 1 Aug 17 1:00 AM,0,0,0
Year 1 Aug 17 2:00 AM,0,0,0
Year 1 Aug 17 3:00 AM,0,0,0
Year 1 Aug 17 4:00 AM,0,0,0
Year 1 Aug 17 5:00 AM,0,0,0
Year 1 Aug 17 6:00 AM,14.84518491,14.84518491,0
Year 1 Aug 17 7:00 AM,38.87641182,38.87641182,0
Year 1 Aug 17 8:00 AM,69.21201415,69.21201415,0
Year 1 Aug 17 9:00 AM,95.62464429,95.62464429,0
Year 1 Aug 17 10:00 AM,103.2311133,103.2311133,0
Year 1 Aug 17 11:00 AM,101.6233286,101.6233286,0
Year 1 Aug 17 12:00 PM,100.6857607,100.6857607,0
Year 1 Aug 17 1:00 PM,101.5566897,101.5566897,0
Year 1 Aug 17 2:00 PM,103.5039329,103.5039329,0
Year 1 Aug 17 3:00 PM,89.10687292,89.10687292,0
Year 1 Aug 17 4:00 PM,79.21187702,79.21187702,0
Year 1 Aug 17 5:00 PM,61.00347401,61.00347401,0
Year 1 Aug 17 6:00 PM,35.64094819,35.64094819,0
Year 1 Aug 17 7:00 PM,8.660339545,8.660339545,0
Year 1 Aug 17 8:00 PM,0,0,0
Year 1 Aug 17 9:00 PM,0,0,0
Year 1 Aug 17 10:00 PM,0,0,0
Year 1 Aug 17 11:00 PM,0,0,0
Year 1 Aug 18 12:00 AM,0,0,0
Year 1 Aug 18 1:00 AM,0,0,0
Year 1 Aug 18 2:00 AM,0,0,0
Year 1 Aug 18 3:00 AM,0,0,0
Year 1 Aug 18 4:00 AM,0,0,0
Year 1 Aug 18 5:00 AM,0,0,0
Year 1 Aug 18 6:00 AM,14.28994907,14.28994907,0
Year 1 Aug 18 7:00 AM,28.30362106,28.30362106,0
Year 1 Aug 18 8:00 AM,39.6085985,39.6085985,0
Year 1 Aug 18 9:00 AM,51.15753812,51.15753812,0
Year 1 Aug 18 10:00 AM,49.59629577,49.59629577,0
Year 1 Aug 18 11:00 AM,49.75332735,49.75332735,0
Year 1 Aug 18 12:00 PM,50.2755295,50.2755295,0
Year 1 Aug 18 1:00 PM,46.63155586,46.63155586,0
Year 1 Aug 18 2:00 PM,44.29583666,44.29583666,0
Year 1 Aug 18 3:00 PM,46.80397754,46.80397754,0
Year 1 Aug 18 4:00 PM,41.65412626,41.65412626,0
Year 1 Aug 18 5:00 PM,35.4347746,35.4347746,0
